player_id,player_name,team_abbr,minutes,impact,availability,evidence
1629060,Rui Hachimura,LAC,28.331838235294118,2.0,100.0,Latest historical season; on-court net rating
1630543,Isaiah Jackson,LAC,16.514757575757574,-2.9,100.0,Latest historical season; on-court net rating
1627884,Derrick Jones Jr.,LAC,26.990166666666667,4.0,100.0,Latest historical season; on-court net rating
1642530,Yuki Kawamura,LAC,11.612222222222222,-2.3,100.0,Latest historical season; on-court net rating
202695,Kawhi Leonard,LAC,32.072743589743595,7.5,100.0,Latest historical season; on-court net rating
201572,Brook Lopez,LAC,21.803644444444444,1.2,100.0,Latest historical season; on-court net rating
1643568,Nick Martinelli,LAC,12.0,0.0,100.0,Neutral assumption — no matched history
1631097,Bennedict Mathurin,LAC,30.00027777777778,-3.9,100.0,Latest historical season; on-court net rating
1642394,Baba Miller,LAC,12.0,0.0,100.0,Neutral assumption — no matched history
1641757,Jordan Miller,LAC,22.079666666666665,-0.4,100.0,Latest historical season; on-court net rating
1643712,Narcisse Ngoy,LAC,12.0,0.0,100.0,Neutral assumption — no matched history
1642949,Yanic Konan Niederhäuser,LAC,10.333617886178862,4.5,100.0,Latest historical season; on-court net rating
1641807,Norchad Omier,LAC,3.9444444444444446,-20.0,100.0,Latest historical season; on-court net rating
1629618,Jalen Pickett,LAC,16.1296,-0.4,100.0,Latest historical season; on-court net rating
1642920,Kobe Sanders,LAC,19.873774509803923,0.2,100.0,Latest historical season; on-court net rating
1642481,Jamarion Sharp,LAC,12.0,0.0,100.0,Neutral assumption — no matched history
1629622,Max Strus,LAC,24.024583333333336,0.3,100.0,Latest historical season; on-court net rating
1643413,Keaton Wagler,LAC,12.0,0.0,100.0,Neutral assumption — no matched history
1631102,TyTy Washington Jr.,LAC,5.508020833333333,-18.1,100.0,Latest historical season; on-court net rating
1643418,Cameron Carr,LAL,12.0,0.0,100.0,Neutral assumption — no matched history
1629029,Luka Dončić,LAL,35.75940104166666,3.8,100.0,Latest historical season; on-court net rating
1629656,Quentin Grimes,LAL,29.409622222222225,-0.1,100.0,Latest historical season; on-court net rating
1630702,Jaden Hardy,LAL,15.75608187134503,-4.4,100.0,Latest historical season; on-court net rating
1642355,Bronny James,LAL,8.940277777777778,-8.0,100.0,Latest historical season; on-court net rating
1641751,Arthur Kaluma,LAL,12.0,0.0,100.0,Neutral assumption — no matched history
1631117,Walker Kessler,LAL,30.796,4.8,100.0,Latest historical season; on-court net rating
1642261,Dalton Knecht,LAL,10.239413580246913,-8.5,100.0,Latest historical season; on-court net rating
1631222,Jake LaRavia,LAL,25.139878048780485,0.0,100.0,Latest historical season; on-court net rating
1626172,Kevon Looney,LAL,14.642222222222223,-10.4,100.0,Latest historical season; on-court net rating
1630572,Sandro Mamukelashvili,LAL,21.883645833333333,5.3,100.0,Latest historical season; on-court net rating
1643024,Chris Mañon,LAL,5.120555555555556,-3.3,100.0,Latest historical season; on-court net rating
1643758,AK Okereke,LAL,12.0,0.0,100.0,Neutral assumption — no matched history
1630559,Austin Reaves,LAL,34.5421568627451,5.0,100.0,Latest historical season; on-court net rating
1629012,Collin Sexton,LAL,23.723578431372548,-3.0,100.0,Latest historical season; on-court net rating
1642876,Adou Thiero,LAL,5.956133333333334,-13.2,100.0,Latest historical season; on-court net rating
1629680,Matisse Thybulle,LAL,15.988333333333333,9.0,100.0,Latest historical season; on-court net rating
1629020,Jarred Vanderbilt,LAL,17.34987179487179,0.2,100.0,Latest historical season; on-court net rating
1630533,Ziaire Williams,LAL,22.879761904761903,-10.1,100.0,Latest historical season; on-court net rating
1643409,Cameron Boozer,MEM,12.0,0.0,100.0,Neutral assumption — no matched history
1642383,Walter Clayton Jr.,MEM,20.44253623188406,-9.6,100.0,Latest historical season; on-court net rating
1642907,Cedric Coward,MEM,25.773333333333333,0.3,100.0,Latest historical season; on-court net rating
1641744,Zach Edey,MEM,25.804696969696973,18.3,100.0,Latest historical season; on-court net rating
201959,Taj Gibson,MEM,9.687333333333333,-4.7,100.0,Latest historical season; on-court net rating
203924,Jerami Grant,MEM,29.73862573099415,-0.3,100.0,Latest historical season; on-court net rating
1641707,Taylor Hendricks,MEM,18.957033898305085,-10.7,100.0,Latest historical season; on-court net rating
1641713,GG Jackson,MEM,21.413909090909094,-3.5,100.0,Latest historical season; on-court net rating
1629660,Ty Jerome,MEM,22.57922222222222,-5.0,100.0,Latest historical season; on-court net rating
1642358,AJ Johnson,MEM,9.446527777777778,-6.4,100.0,Latest historical season; on-court net rating
1643510,Karim Lopez,MEM,12.0,0.0,100.0,Neutral assumption — no matched history
1642942,Jahmai Mashack,MEM,21.71456989247312,-14.5,100.0,Latest historical season; on-court net rating
1631200,Kris Murray,MEM,23.38964912280702,1.5,100.0,Latest historical season; on-court net rating
1630590,Scotty Pippen Jr.,MEM,21.186666666666667,-11.5,100.0,Latest historical season; on-court net rating
1642366,Quinten Post,MEM,17.301467661691543,2.3,100.0,Latest historical season; on-court net rating
1641765,Olivier-Maxence Prosper,MEM,18.558333333333334,-9.7,100.0,Latest historical season; on-court net rating
1626156,D'Angelo Russell,MEM,19.029807692307692,-3.4,100.0,Latest historical season; on-court net rating
1643563,Richie Saunders,MEM,12.0,0.0,100.0,Neutral assumption — no matched history
1642914,Javon Small,MEM,20.241666666666667,-5.7,100.0,Latest historical season; on-court net rating
1642285,Cam Spencer,MEM,23.811828703703704,-3.6,100.0,Latest historical season; on-court net rating
1630191,Isaiah Stewart,MEM,22.709224137931034,1.8,100.0,Latest historical season; on-court net rating
1642377,Jaylen Wells,MEM,26.38611111111111,-4.4,100.0,Latest historical season; on-court net rating
1628389,Bam Adebayo,MIA,32.39294520547945,6.1,100.0,Latest historical season; on-court net rating
203507,Giannis Antetokounmpo,MIA,28.8675,4.4,100.0,Latest historical season; on-court net rating
